gene,importance_score
Hjurp,0.04170076095163698
Pkd1,0.041700466884913225
Prr16,0.041697219959618004
Bbx,0.041680734230726144
C630043F03Rik,0.04167947445492192
Klhl32,0.041673892477914656
Evl,0.04167334589253584
Fkbp5,0.041665803862285175
Tm2d2,0.04165446979730834
Paip2,0.041648962623168174
Slc6a6,0.041648714134707394
Fam76b,0.041647775274037235
Elp5,0.041645556102074925
Stard10,0.0416321816881632
Nfasc,0.04162940009032016
Eml1,0.04162928955822725
Bicd2,0.041612770497021986
Actr3,0.04160561817469036
Hspa13,0.041597484152153516
Bcl11b,0.04159599912655698
Enoph1,0.041587257887852
mt-Atp6,0.04158320297782882
Creld2,0.04158125606682516
BC004004,0.04157843993914991
Atp2b2,0.04157792658891497
Phospho2,0.04157624090672173
Akap1,0.041561351716404
Setd7,0.04154816161791338
Slmap,0.0415474696564956
Nf2,0.041545842657637846
Pcdh7,0.04154389428917929
Cyb5a,0.041535165191033355
Spty2d1,0.04152798910590103
Marcksl1,0.04152560220730331
Cct7,0.041522276593492835
Pcnt,0.0415220636365801
Fam53c,0.04151823821229218
Gm6612,0.04151751494420418
Pex11b,0.04151488366881637
Zc3h8,0.041509449530294104
Ttc14,0.041507389167254376
Pex3,0.041500911482308
Inpp5k,0.04149710072643447
Ncbp2,0.041492991297881233
Il34,0.04149203879833506
Ube2a,0.041470987550954644
Gm9115,0.041469893373196426
Lsm3,0.041467526727485375
Ntpcr,0.041467311323908684
Kcnn2,0.041458302720373374
Ppil3,0.04145185837224598
Hprt,0.0414471819848696
Tiam2,0.04144636609548359
Ndufs7,0.04143343479877502
Sgpp1,0.04143266148340051
Sgsm2,0.04143146513922215
Rundc1,0.04142868991981129
Lhfp,0.04142101380075046
Hmgb1,0.0413957670049656
Slc25a51,0.04138474210059724
Mrpl22,0.04138370004182541
Gm15975,0.04138334171422735
Adam22,0.04137030024407825
Sec22c,0.04136843472979664
Gm14176,0.041368209899461904
Tecr,0.04136696874450057
Sh2b3,0.04136335533994801
Senp8,0.04135969997236431
Dlgap4,0.041358583970190425
Crls1,0.041358388978165635
Hmg20a,0.04135727433716366
5530601H04Rik,0.041353009603814134
Zeb2,0.04133998584125665
Nptn,0.04133426890883847
Gm12355,0.04133039467755614
Pip5k1b,0.041326288822938095
Cnpy4,0.04132623242581087
Phf20l1,0.041319327519300314
Hs6st1,0.04131924471214555
Zfp110,0.04131862709514625
Nsd2,0.04131779767947936
Fbxo21,0.04129792631049581
Sec31a,0.041292237306428975
Kat6a,0.041286085633847606
Neto1,0.041282914217794425
Wdr17,0.04128230580240812
Rai14,0.0412796342909796
Copb2,0.041277227035454195
Dusp22,0.041261724135860336
Erlin2,0.041253428932068015
Spin2c,0.041250164730301644
Fuom,0.04123756092200451
Man2c1,0.041235341622785804
Abhd13,0.04123267880116731
Uap1,0.041227038372400014
Apba3,0.04121744679059303
Arhgef7,0.041217243669040886
Smyd5,0.041211889037897353
Cela1,0.04120295974560852
Zmym4,0.04120194534728562
Kif2a,0.04119724004107863
Ehmt1,0.04119047281865176
Gigyf1,0.04118725316315893
Slc37a4,0.0411738948879988
Rars,0.04116932707900335
Gfod1,0.04116397011836874
Ttc17,0.0411610595684997
Sept4,0.0411595678662718
Cckbr,0.041155428652854056
Atn1,0.04115153305314277
Npas3,0.041141278766065
Pip5kl1,0.04114046340271754
Mrpl18,0.041129079649194704
Hecw1,0.041123472289121915
Fam195b,0.04111873842145829
Baalc,0.04111818087192153
Ttpal,0.04111301896040956
Nck1,0.04110250773074303
Wrb,0.04109215084265338
Tmem219,0.04108648669775114
Lman2l,0.04107935063563187
Rwdd1,0.04106909646766781
Fem1a,0.04104024699656377
Hectd1,0.04103939681746534
Lrrc14,0.04102870132242413
Nenf,0.041020112201105616
Pdzrn4,0.04101741436992242
Gm7658,0.041012851772450294
Nacc1,0.04100156215004169
Kcns1,0.040989756816378106
A830019P07Rik,0.04098753533304378
Rgs9,0.040983131782145917
Ireb2,0.04097679892889259
Cpeb2,0.040975481195376674
Harbi1,0.04096705264192774
Bckdha,0.040955983012848335
Ajap1,0.0409535639362669
Hdgfrp2,0.04095211966493359
Rpl36al,0.04095044766999169
Elp4,0.0409488037560931
Adam15,0.04093849950104947
Ccndbp1,0.040929364243391476
Neat1,0.04092467638551143
Ikbkb,0.040922869363646246
Tox2,0.04091214885790018
D330023K18Rik,0.04091197951247651
Zmiz1,0.040910600839535266
Rab34,0.04090917580629315
Ddr1,0.040900227838075266
1110008F13Rik,0.04089012467354641
Dlat,0.04088750214344265
Wdfy1,0.04088731874544933
Rdh13,0.04087856807255183
Sdr39u1,0.040874300909764336
Kif22,0.04086651379100104
Phip,0.04085585589967455
Dag1,0.040846020215804385
Psmg4,0.040844099246730825
Clstn2,0.04083978857886819
Prr14,0.04083892351505502
Gm37844,0.04083768965902587
Fam221b,0.04083179712445551
Arhgap15,0.04082369226376973
Tor1aip1,0.04081983035213921
1110032A03Rik,0.04081910821260468
Twistnb,0.040813535018624024
Rab13,0.04080797506123953
Cdk12,0.04079966272127927
5031439G07Rik,0.04079814379284424
Srsf2,0.040796911074148914
Sowahb,0.040791897479370745
1700037H04Rik,0.04078363110917753
Dr1,0.04077587367721321
Ythdf1,0.040768557913877304
Xpo1,0.04075859800850249
Ankzf1,0.0407553102629239
Rmst,0.040751461100287815
Acox1,0.040745159206654474
Arhgef25,0.04073291187074318
Mok,0.04072943865288783
Elovl5,0.04072936698205065
Acat1,0.040728033987595176
Gm28928,0.040727169419217536
Emc3,0.04072582923856153
Zyg11b,0.040708867408244725
Dph2,0.04070606594712783
Srcap,0.040699346269450286
Dctn5,0.04069837846488074
Cxxc1,0.04069406808663606
Rnf215,0.040691239227615014
Ran,0.04069039266874599
Med28,0.04068713409287513
Pir,0.040686518488375796
Trappc10,0.04067689882334226
Fndc3a,0.04067485669139485
Gins4,0.04067363809826052
Jph3,0.04067110118905775
Pou3f3,0.040670721529472306
Gm8722,0.04066901672266636
Vamp1,0.0406564139026341
Mecp2,0.04065377681323158
Cpne9,0.040643614134865357
Sgtb,0.040639578386108016
Edem1,0.04063674502112925
Slc22a4,0.04063466099107038
Sclt1,0.0406269129747884
Gm42902,0.040622702726006175
Ndufa11,0.04061916483624098
Zfp583,0.04061793193176347
Cln8,0.04061186510405943
Galt,0.04060900108284059
Vps4a,0.04060620439882517
Ctr9,0.04059830404722025
1500004A13Rik,0.0405954074615426
Pole4,0.040593102393510785
Klf12,0.040591835912886516
Decr2,0.04059055477060355
Gm29170,0.040581343898056656
Bri3,0.0405810981987093
2810428I15Rik,0.0405807957599812
Kbtbd2,0.04057852747876451
Shkbp1,0.04057557445152408
Zfp846,0.04057405077098623
Alyref,0.04057255564956923
Gprin1,0.04056793635113701
Sp3os,0.04056359588166973
Nkain3,0.0405634581051181
Slc16a11,0.0405632352731383
Suco,0.04056207377982734
Rtca,0.04056095573150144
Prelid3b,0.04055886830323685
C330006A16Rik,0.040558219607001386
Tgoln1,0.04055377518781665
Scrn2,0.04055358012055481
Pex14,0.040550109552691754
Tmem126a,0.04054591689661469
Ptgs1,0.040543613634931835
Prkab1,0.040543449865759015
Arhgap32,0.04054115014196873
Gsto1,0.04053314509784253
Fdx1,0.04053170252730165
Mettl8,0.04052692384291502
Bysl,0.04051841150708705
Gm16754,0.04051367428894471
Gan,0.04051305016865496
Pet100,0.04051172863883027
Hcfc1r1,0.04050999352805686
Plppr3,0.04050969398586393
Gm13549,0.04049440052303561
Htr1f,0.04049418345427914
Ccnt2,0.04048442597339033
Ccdc82,0.040480584370683984
Mast2,0.040476667102667355
Mga,0.04047229945195351
Tbc1d5,0.04046569741760358
Pds5a,0.040462727860277735
Lactb,0.040453856503299614
Wdr18,0.04044417360330771
Gm10250,0.040433252709638504
Gm15770,0.04042000093128882
Lnpk,0.040419426067466416
Eif4e2,0.040419399735919
Mtfr1l,0.04041140469902553
Sdc2,0.04040887106889663
Adcy6,0.040397247371938096
Adh5,0.04039153069160402
Gm9333,0.040384810904403365
Nudt18,0.04038424240031989
A230072C01Rik,0.04037307831973711
Satb2,0.04037265079897842
Gm43597,0.040363492852109
Tmx2,0.040363208966696706
Ssrp1,0.04036155193702732
Xpo7,0.04035640759538725
Setd1a,0.04035435781364051
Edem2,0.04035088704301608
Trappc6b,0.04034277495908454
Nrg1,0.04034109538406524
Gm4995,0.04034028165973409
Bfsp1,0.04034005079697934
Cd200,0.04033868843716567
Adal,0.04033297353040587
Gm7324,0.040325626772761795
Gm24616,0.040320475653748834
Casc4,0.04031940331413052
Dgat2,0.040307532712413205
4930518I15Rik,0.040304598778003166
Vps13b,0.040300822048729895
Cdk5r1,0.04029140324833356
Sec22b,0.04028321141649222
Homer1,0.04027891050250864
Tango2,0.040268193521004636
Gm6560,0.04026670752759812
Pfn2,0.04026666431678592
Ufm1,0.04026194814289892
Cep44,0.040257063942341006
Ube2g1,0.040246498457992566
Hist3h2bb-ps,0.04024399107394086
Lysmd4,0.04023934082231753
Pim3,0.040237436513824214
Mrpl21,0.040230609853752604
Trove2,0.040227897564292577
Map1lc3b,0.040220886706374706
Sec61g,0.0402037689788497
Rps9,0.04019993367449697
Tmsb15b2,0.04019032324966966
Api5,0.04018936865064468
Tmem38a,0.04018797962408482
Abcg4,0.040187037654414434
Trpt1,0.04018499413478557
Dlk2,0.04017943224560369
Zfp882,0.040178296635484716
Slc6a8,0.040170930622361885
Mgea5,0.040170487317513374
Psmd13,0.04016453561609794
Slc41a2,0.040162968102081024
Gpr88,0.04014664003171848
Fbxl5,0.04012781955538101
2210013O21Rik,0.0401097695914178
Gm6682,0.040109097203545406
Lrrc45,0.04010372341039634
Gm10039,0.04010018905217395
BC017158,0.040100015940186404
Rabl2,0.0400922551750495
Evi5l,0.040091289442491795
RP23-77B14.2,0.04008072707325947
Rpl6l,0.040061150150209
Romo1,0.040059454465174685
Alad,0.04005526405069565
Naa10,0.04005106666206015
Wdfy3,0.04004985499164782
Rcbtb2,0.04004492648027567
Zfp30,0.04003832366822933
Ermard,0.04003619305826066
Acadvl,0.04003544786218884
Kcnn3,0.04003502645791185
Trim32,0.04003223396417393
Polr1c,0.04002626315070701
Zfp790,0.040024968161828524
2010107E04Rik,0.04002227763590797
Rapgef4os3,0.0400177520363465
Fam57a,0.0400147618239082
Pdcl,0.03999669340696482
Frg1,0.03999447630587103
Slc16a7,0.03998295762915055
Kmt2b,0.039978475236912524
Tars2,0.03997452753301232
Klhl12,0.03996951171524578
Zfp462,0.039952595309520514
Slc5a5,0.03995131461576363
RP23-103O7.2,0.039948690005700456
Gm9806,0.03994752808874456
Dock9,0.0399409803703387
Rpl39-ps,0.0399311324675585
Igip,0.03992831587386608
Ralbp1,0.03992326000044569
Eps8,0.03992203607128043
Btbd11,0.03992102781082019
Efcab1,0.03992014202014489
Brf2,0.039915719005339044
Trp53,0.039913369769010845
Washc4,0.039913044590812574
Basp1,0.03991214605348219
Rps20,0.03990662005580616
Lypla1,0.03989394079500547
Ppip5k1,0.03988617292275688
Sgk1,0.03987421682640934
Ndufv3,0.03986308747652659
Sema5a,0.03986080482371092
Mapk8ip3,0.03986003171299961
Rab12,0.0398596664782125
Rasd1,0.03985714152874985
Eloc,0.039856631977103076
Grin2b,0.039845915126139275
Tmem42,0.039834966954519845
Atp5g1,0.039830358023299345
Phlpp2,0.03982840986041224
Frat1,0.03982405054539118
Macf1,0.03982260058641146
Dock4,0.039818706157944146
Moap1,0.03981567683074801
Gm13453,0.039809848128593985
Hip1r,0.03980440048481327
Vti1a,0.0398042877796438
Frs2,0.0398026826104242
Eif4a2,0.039802341101470726
Peg13,0.03980166972975183
Grik4,0.03978229340932595
Chtop,0.03978180312269529
A430027H14Rik,0.039779779857700294
Acp6,0.03977406243841275
Agpat3,0.03977125294298633
Senp5,0.0397701289070929
Gm4613,0.039768147105623965
Ecsit,0.03976224753343455
Ckb,0.03975934821679949
Elavl4,0.03975423022783514
Cdc42se2,0.0397310038381451
Gas8,0.03969826008203256
Pygo1,0.03968874204738815
Eif1ad,0.03968827895833336
Rbm18,0.039686845181809025
Tcaf1,0.03968610966339261
Mier1,0.039685461183536615
Faap20,0.039684008695460404
Pcsk7,0.039680735498879356
Sgip1,0.03967973765567639
Slc35f4,0.03967830747473232
Mios,0.03967659687103511
Zfp664,0.039676039735675614
Chordc1,0.039670173049707484
Ksr2,0.03965144154799613
Rasa2,0.03965127769742314
Yif1b,0.03964931741208887
Jade1,0.03964255001172742
1500009C09Rik,0.039637843690816355
Gm13292,0.03963700902706994
Btbd10,0.03963577305126893
S100a10,0.03963310201251111
Tshz2,0.03963163695577436
2310035C23Rik,0.03963046220290375
Gm17029,0.039625420704880385
Hdac6,0.039619326243152446
0610030E20Rik,0.03961792896400104
Uqcrb,0.03960951113186963
Cnrip1,0.03960700934268492
Csnk1g2,0.03960669747945797
Sptlc2,0.03960662310933715
Ctnnb1,0.03960604801200756
Emb,0.03960303849279997
Wdr6,0.03959666739715929
Utp23,0.03958235148301467
Mta3,0.03958153919465278
Pde1a,0.03957221958785857
Fam131a,0.039557744050262654
Vmp1,0.03954483118671449
Kdelr1,0.039541614011032976
Cx3cl1,0.03952808778191224
Ccnl2,0.03952086689589405
Isca1,0.03951196355235625
Sh3yl1,0.03950947023536688
Ncan,0.03950292350262298
Slc35a3,0.03950118426374326
Lhfpl3,0.03950098117402533
Bcl2,0.03949714331687582
Mon2,0.03949005636499949
Uba5,0.03948613218114062
Npepps,0.039483303129559104
Gm10232,0.039481356206725084
Btbd2,0.03947924099777378
Rubcn,0.039477321092118205
Pfn1,0.03946811200802871
Ctnnd2,0.03944074090413653
Col4a1,0.039435490877886
Oraov1,0.03943214458479408
Kxd1,0.03941979933028627
Sdc3,0.03941364700433355
Fyn,0.03941169723428166
Efna3,0.0394063805151798
Arcn1,0.0394020055443907
Samd4b,0.03939746599919667
Gm6728,0.03939699659364542
Clmn,0.03938911338377875
Gm13493,0.03938690684040596
Pxk,0.03938604303383251
Rpp38,0.03938293900383438
Supt6,0.039381570167470355
Hikeshi,0.03938013028443747
Dcun1d1,0.039377359099137
Luzp1,0.03937414440453534
Plxdc1,0.039373577278844815
Gmps,0.0393697627241795
Mb21d2,0.03936542631085068
Stk32c,0.03936302746107237
Selenoo,0.03935975721064143
Slc25a15,0.0393566803168909
Gprasp1,0.039343661899265595
Ccsap,0.039332120774056706
Zzef1,0.039329361903574805
Slc35b4,0.03932232923374725
Dpf2,0.03931910441867278
Lmf1,0.0392926490582058
Gm43076,0.03929146836247284
Tmeff1,0.03928442098812918
Gm2223,0.03928263161472206
B230118H07Rik,0.03928183921070995
Dnajc3,0.03928145414897702
Rnd1,0.03926795043688637
Rpl23a,0.039266603119137926
Scg5,0.039260754122079015
Gm14494,0.03926031621702798
Fam65b,0.03924945991317172
A830092H15Rik,0.03924943112348715
Nucb1,0.039236289597814854
Tsr2,0.039235980964190516
Rps21,0.03923541529418086
Rpl7-ps7,0.039234764374815156
Rgag4,0.039233694357904435
Zcchc9,0.0392170053415882
Rps17,0.039215018764433236
Tbc1d10a,0.03921401280570504
Dnajc4,0.03921387882348086
Dhrs1,0.03920725050962346
Fabp5,0.039194839970061957
Sucla2,0.0391915395616224
Mycbp,0.039186482526919
Tmed9,0.03918431432272611
Bace1,0.03917503837326169
Tmem196,0.03917462130471183
Pnpt1,0.03917041330177776
Etv5,0.039165404040404035
Carmil2,0.03916216252015569
Ythdf3,0.0391540026540459
Thrb,0.03914458099244552
Noc3l,0.039142757915341206
Cadm1,0.039140938465629486
Glt8d1,0.03913418676775721
Spcs2-ps,0.03912997690529332
Arl4a,0.03912697500050497
Gm8234,0.039126497503699946
Gm10335,0.039126477963034194
Stard3nl,0.03912168421042815
Ly6h,0.03910875171309701
Zfp174,0.0391074567712129
Minos1,0.03909203586119465
Gm4294,0.03908061173735642
Zfp780b,0.039076752447262254
Gm5514,0.039076553738791216
Prps1l3,0.039072839273358737
Cltb,0.03906338333523345
Rbm25,0.0390633110872237
A230057D06Rik,0.03905781634772131
Lsg1,0.03905178942239235
Mettl13,0.039047827887791826
Snora30,0.03903894063438996
Gm11836,0.03903237555257817
Pigo,0.039029195615253226
Gm45051,0.03902505530589886
Gm12183,0.03902157823266072
Ranbp3,0.03902078799876283
Plekhm1,0.039020464855436136
Tdp1,0.03901871053344261
A230050P20Rik,0.03901729681649956
Agk,0.03901531739941292
Fam98b,0.039010683303779006
Gpkow,0.03900818726616228
Tle2,0.038999514103200836
Zc2hc1a,0.03898659187049512
Mpnd,0.0389852945672547
5730480H06Rik,0.03897940309964619
Smarcc1,0.038973831030938655
Rnf185,0.038968092933154445
Ube2q2,0.03896414981856564
Cog7,0.038963311377379774
Clstn1,0.03895961059882093
Banp,0.03895625190360296
Uhrf1bp1l,0.03895255443236817
Trim27,0.03895136645045927
Abracl,0.03894067568295255
Gm1840,0.03894051198913211
Abcb6,0.038939177502322606
Ndufa10,0.03893411460640841
Rfx7,0.03890614150223005
Otud5,0.038890374753476835
Trappc11,0.038889730560386096
Neto2,0.03888772981239714
Atp2c1,0.03888267962152957
Guk1,0.03886486587735637
Dis3,0.038862398217385
Mbp,0.03885631834303121
Dok7,0.03884871010637838
Dhodh,0.038840688146349805
Ndufs4,0.03883434121514802
Poglut1,0.03883417466432987
Gm5879,0.03883393799035801
Coq8a,0.038833290037065024
Rps6ka3,0.038831719591495735
Tysnd1,0.03882757932423432
Prmt8,0.03882492392894258
Tnfrsf12a,0.03881502724690496
Cep89,0.0388135236745789
Cndp2,0.03881230952441559
Bag1,0.0388107077648737
Tmem136,0.038798770467162444
Rnls,0.03878471513543499
Gm14295,0.03877791773147701
Taldo1,0.038776546876902414
Ksr1,0.03876528038210221
Fam207a,0.03875150015974298
Hdac1,0.0387479505749196
Slf1,0.03874646327477558
Gm42548,0.03874483409482288
A530041M06Rik,0.038743792483800915
Eif3f,0.0387400592477234
6430590A07Rik,0.03873476908741357
Gabarapl1,0.038730818045073535
Stk40,0.0387194049897484
Cbr1,0.03871620258210591
Ankrd24,0.03870612150397861
Fstl5,0.0386984535945218
Setd5,0.03869669948903645
Mrps30,0.03867965284081213
2010107G23Rik,0.038676207071996094
Srsf10,0.03865912381949334
Trmt6,0.03865871406375323
Tprgl,0.03864518061737558
A230060F14Rik,0.03864260023716821
Park7,0.03864111750038668
Pigs,0.03863724848938144
D630023F18Rik,0.038635513761270376
Trmt112,0.03863108249189667
Osgin2,0.03862986130271278
Gm36988,0.038626749428950606
Sft2d1,0.03862456172900695
BC003965,0.03862352534224274
Tbccd1,0.03862340558158791
Nebl,0.03862094726559942
Gnas,0.0386165681677871
Dlx6,0.03861072749009126
Mars2,0.03860561323496847
Rgs8,0.03859829318591028
Adam23,0.03857632744677341
Adgra1,0.03856625654215119
Pid1,0.0385577220046116
Avl9,0.03855398646350263
Slc18b1,0.03854965178146374
Top3b,0.038539081102538626
Slc7a8,0.03853471893561433
Endov,0.038532833925334145
Fam53b,0.03852285360768459
Kctd12,0.03852035465408784
Rpl36a-ps2,0.03852006425444406
Smad7,0.03851672737970339
Cdc5l,0.03851176823164313
Rab3gap2,0.03850741481079986
Pdgfb,0.0384997278814827
Bptf,0.03848084912557688
Mthfsl,0.03847823310338953
Stx18,0.03847697752717974
Gm13181,0.03847471990916049
Prkdc,0.0384743587508185
Map4k2,0.0384714824032912
Gria2,0.03846037094895319
Bsdc1,0.0384518636609172
Rap1a,0.03844819068940819
Rwdd4a,0.03844714053901244
Tmem41b,0.038444728893987166
Gm44679,0.03844441856158211
Ninj1,0.03843525878270411
Cenpa,0.03843236868018633
H3f3b,0.038431437614694815
Dgcr14,0.038431009552061426
Atg5,0.03841810361526668
Ankrd17,0.03841252335119249
Glra3,0.03841209936729488
Shisa6,0.03838149677995501
Tmem14c,0.038375744702488404
Zmym1,0.03837317727252035
Cxadr,0.038362039538187245
Eif4a-ps4,0.0383605229252344
Camk2n2,0.038347657233334845
4930452B06Rik,0.038345328878538275
Entpd5,0.038340645795871896
Ptprt,0.038333962495679864
Prkce,0.03833076728657392
Mtpap,0.0383278346478059
Cenpx,0.03832690320823353
Prpf6,0.0383228748931446
Psme2,0.03832207888295966
Dlx2,0.03831518885077219
Poc1a,0.03831025936393681
Gnptab,0.03830860658508502
Tceanc2,0.038307728224010004
Hexim1,0.03830758916567608
Gm26530,0.03830409147793645
Ufc1,0.038302198943291774
Rgs17,0.03829887456517926
Rps27l,0.03828118680226811
Jkamp,0.038281145362622795
Hmces,0.03827641582020462
Khk,0.03827565464162869
Supv3l1,0.03827166465575025
Coro2b,0.03827031092597751
D11Wsu47e,0.03826673762560144
Pigz,0.038263334119685515
Lmbrd2,0.038258958006029034
Slc20a1,0.03825506386189659
Cript,0.03825021425196441
Flii,0.03824335735694434
Gabbr1,0.038232834763274715
Ankrd26,0.03822736213218831
Gpcpd1,0.03822002088086423
Mctp1,0.038212663542580044
Pdha1,0.0382070463276298
Vgll4,0.03820414439782651
Ppp2r2d,0.038196774034933254
Mapkapk2,0.03819664345455584
Gm15721,0.03819553902068537
Poll,0.03819050096698954
Nfrkb,0.03818637336741281
Ctsd,0.038176407439752785
Cpt1c,0.03817055148662928
4632415L05Rik,0.03815961252506248
Tmem150c,0.038158285795344526
Ccng1,0.03815298827479576
Fbrsl1,0.038144599561058916
Ica1,0.038141639962156366
Pla2g6,0.038136248157754155
Mtmr1,0.03813347937543219
Josd1,0.03811865427351202
Sept2,0.0381150956450108
Gm5160,0.03811479251386011
Scamp1,0.03811404230143369
Eif1a,0.03811160880273855
Ss18l1,0.038111536765698346
Atp5g2,0.03811045122660371
Chst10,0.03810717590644724
Gm2830,0.03810107932160693
Lats1,0.038100964548993164
Phactr3,0.03809922398604944
Pou2f2,0.038082948387289796
Fdft1,0.03808060630594293
Dlg1,0.03807279094150775
Rpusd2,0.038063841726093756
Gm43953,0.038061039133054024
Abhd17b,0.03806097006202465
Mlx,0.03805990400906716
Cacng8,0.03805951723845675
Socs5,0.03805581531509131
Slc1a1,0.038044150957777946
A430005L14Rik,0.03803493053937158
1810041L15Rik,0.03801954266816231
Yrdc,0.038012709801696604
Dcps,0.038012664607370385
Tmed10,0.03801243355785064
Tmem222,0.03800573179659322
Mnt,0.0380000919428938
Jam2,0.037995349485777596
Gm35857,0.037993845956937854
Usp30,0.03799235997095757
Neu1,0.037992300849221554
Smad1,0.037988811899760506
Rab40b,0.037981521777126145
Cep70,0.037966727861604335
Mrpl42,0.03796239223305787
Gm5228,0.03795946403421601
Trib1,0.03795417951317426
Nnt,0.03794814150672762
Tfdp1,0.03794680941793425
Eif4a1,0.03794333919170094
Tpgs1,0.03793351625126819
H2-Ke6,0.03792563109855038
Mtf1,0.037924386949072325
Safb,0.037924279993202484
Mapk11,0.037922924168460125
RP23-58D1.3,0.03792281809891573
Qpct,0.037922244006841396
Meaf6,0.03792105032854407
Cgn,0.03791760356664349
Rapgef2,0.037913442152526615
Nudt5,0.03790885847207021
Gm10550,0.03790778313100162
Mrpl11,0.0378933126879843
Pcmtd1,0.03788956429194436
Nudt9,0.0378833674792878
Ap5z1,0.03787898313201316
Cyth1,0.037875428236933954
Klf15,0.03786888648113215
2610316D01Rik,0.03786759790443196
Gm13375,0.03786562911249183
Cacfd1,0.037860907726357494
Lsm5,0.03785444749307021
Ttn,0.0378527658935083
Pten,0.03784920123567241
4933404O12Rik,0.03784640718164623
Ccdc166,0.03784319423236354
Ndufaf8,0.03783851004805227
Pacs1,0.03783247217433907
Smad4,0.03783089398952383
Lyar,0.037828865880359205
Tpi-rs11,0.037827572398261504
Mrpl30,0.03782745520948728
Chmp2b,0.037824563892095674
Mmachc,0.03781662712593271
Gstm5,0.037806507192087224
Nfx1,0.03779073637915292
1700025G04Rik,0.037788917689450016
Polr3a,0.03778602748947248
Cand1,0.03778260625095318
Gpr155,0.037780531340405085
Wdr78,0.03775708073970448
Tmbim6,0.037750410034594825
Olfr77,0.03774508387217718
Adcy7,0.037739567092233854
Txnl4a,0.03773446853480524
March5,0.037723078498197844
Mpv17l,0.037714080481561725
Gpr180,0.0377104772324562
C1galt1c1,0.03770642481342814
Hsf1,0.03769890769705931
Taf11,0.03769717760570174
Pigu,0.03769389607007269
Radil,0.037687829269768915
Lrrc49,0.03768743624821566
BC029722,0.037686839191663435
Suv39h2,0.03768648209569297
Cinp,0.03768415043392484
Gm2136,0.03767697010027641
Rps15a-ps3,0.037670917761143514
Acaca,0.03766930721896919
C230031I18Rik,0.037665873093286846
Lmo2,0.037663936838260685
Ppm1f,0.03766074893211074
Gm7407,0.037658555218586055
Lrrc58,0.037657823445625724
Sel1l,0.03764728826756303
Gm45891,0.03764135182655354
Acbd4,0.03763789089594414
Lrp1,0.03763279539226753
Pfn4,0.03763270821051142
Pyroxd1,0.0376245592049531
Bhlhe40,0.03762394557849709
AA465934,0.037614270463179666
5830418P13Rik,0.037609554229414456
Snrpf,0.037597311154444785
Map2k1,0.0375962576460756
Paqr4,0.037594614967653116
Ttc27,0.03759395376670213
Pcsk1n,0.037586169076474135
Ptchd1,0.0375823601243205
Trappc1,0.03757774836949975
Dnaja2,0.037564301035427086
Dcp2,0.03756120258470466
Tctex1d2,0.037551303742772706
Pcmt1,0.03754890657642135
Akap13,0.03754607004662622
Glce,0.03754547091357852
Pink1,0.03754453907160107
Rnf41,0.03754423427590986
Gm7434,0.03754293244145399
Snph,0.037536232249418836
Sgpl1,0.03753523082858732
Irf1,0.03753302273178612
Tab2,0.03752984018779749
Gm5776,0.03752949540664908
Rpl21-ps7,0.03752324623954723
Amdhd2,0.037520652001979446
Nedd9,0.03752040123214825
Cdc7,0.0375184072661654
Alkbh7,0.03751156013593589
Gm5415,0.037508826221259506
Ttll5,0.03750525336669084
2310039H08Rik,0.0375027890787253
Gm5830,0.03749881442626802
Fadd,0.03749404155124926
Cebpzos,0.03747705804767422
Csmd2,0.03747577529850384
Spata33,0.03746770578364698
BC085271,0.03745497489746627
Zfyve19,0.03745380096003825
Ntng1,0.03745238050009523
Mpv17,0.03744830428143768
Grk6,0.03744505096310912
Rps25-ps1,0.03744291187093745
Tmem128,0.03744179717446332
Mtx1,0.037437089237743734
Tspan7,0.03743483218521416
Plagl1,0.037432829003488946
Gm5909,0.03743196351155255
Blmh,0.03743143949501944
Skp1a,0.037424104595702466
Olfm3,0.03741690721320124
Ptges3,0.03741462810897138
Apoo-ps,0.037413329841290366
Mrpl41,0.03741292466543724
Slc8a2,0.03740193763825787
Zfp286,0.03739917278773902
Rpl36-ps2,0.037378725043526066
Hrh3,0.03737556734575211
Rps8-ps1,0.037375405955068546
Gm42742,0.037375099726565435
Gm10221,0.03737289525733186
Tcea1,0.037372081380269546
Mthfd1,0.037369277772827614
Slc39a7,0.0373656346878096
Mbd5,0.03736351278872931
Caprin1,0.037359927806291826
Psma5,0.03735750572671048
BC017643,0.0373542518265269
Ngf,0.037347912168191714
Trim33,0.0373423044902779
Uros,0.037339545842983504
Wipi2,0.037333492343453484
Ube2q1,0.03731921933401129
Chga,0.03731884406168502
Rnaseh2c,0.037316319461499534
Gpalpp1,0.03731626810143874
Ptprr,0.03731190292675916
Gm14150,0.03730402602040178
Ppp1r2-ps4,0.03730319692955458
Trim8,0.0373012274765578
Rptor,0.03729889747833258
Chp1,0.0372979148654454
Mapkapk5,0.037292461691994315
Dpysl3,0.03728170482227446
Yipf4,0.037279450003953184
Ppig,0.037276026425369244
Rab2b,0.03727504142657013
mt-Cytb,0.037268712177609346
Chd5,0.03726826957676864
Tet1,0.037267866988808136
Ptov1,0.037263894339167
C630004M23Rik,0.03725798039567592
Mrps15,0.037257750028505385
Pcnx2,0.03725572906190237
Kif21b,0.03725087368578254
Zfp704,0.037237275150305206
Atp5j2,0.03723444153007721
Zfp827,0.03723387301620174
Srgap2,0.03722643596978836
